name;;source;;;Imager Center;;;Imager Top;;;Imager Right;;;
;x;y;z;x;y;z;x;y;z;x;y;z
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00128.tif;57.9979;-167.077;18.6426;-438.038;-163.026;-140.801;-437.173;-19.632;-139.849;-392.183;-162.401;-276.67;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00129.tif;58.0769;-167.077;18.3949;-438.635;-163.026;-138.93;-437.766;-19.632;-137.981;-393.36;-162.401;-274.994;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00130.tif;58.1549;-167.077;18.1468;-439.224;-163.026;-137.056;-438.351;-19.632;-136.112;-394.53;-162.401;-273.312;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00131.tif;58.2318;-167.077;17.8984;-439.805;-163.026;-135.18;-438.928;-19.632;-134.239;-395.693;-162.401;-271.626;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00132.tif;58.3077;-167.077;17.6497;-440.378;-163.026;-133.302;-439.497;-19.632;-132.364;-396.849;-162.401;-269.934;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00133.tif;58.3825;-167.077;17.4006;-440.943;-163.026;-131.421;-440.058;-19.632;-130.487;-397.998;-162.401;-268.238;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00134.tif;58.4562;-167.077;17.1513;-441.5;-163.026;-129.537;-440.611;-19.632;-128.608;-399.139;-162.401;-266.536;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00135.tif;58.5289;-167.077;16.9016;-442.049;-163.026;-127.652;-441.156;-19.632;-126.726;-400.273;-162.401;-264.83;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00136.tif;58.6005;-167.077;16.6516;-442.59;-163.026;-125.764;-441.693;-19.632;-124.842;-401.4;-162.401;-263.119;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00137.tif;58.6711;-167.077;16.4013;-443.122;-163.026;-123.873;-442.222;-19.632;-122.955;-402.519;-162.401;-261.404;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00138.tif;58.7405;-167.077;16.1507;-443.647;-163.026;-121.981;-442.742;-19.632;-121.066;-403.631;-162.401;-259.683;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00139.tif;58.809;-167.077;15.8999;-444.164;-163.026;-120.086;-443.255;-19.632;-119.175;-404.736;-162.401;-257.958;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00140.tif;58.8763;-167.077;15.6487;-444.672;-163.026;-118.189;-443.76;-19.632;-117.282;-405.834;-162.401;-256.228;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00141.tif;58.9425;-167.077;15.3973;-445.173;-163.026;-116.29;-444.256;-19.632;-115.387;-406.924;-162.401;-254.493;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00142.tif;59.0077;-167.077;15.1455;-445.665;-163.026;-114.389;-444.745;-19.632;-113.49;-408.006;-162.401;-252.754;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00143.tif;59.0718;-167.077;14.8935;-446.149;-163.026;-112.485;-445.225;-19.632;-111.59;-409.081;-162.401;-251.01;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00144.tif;59.1349;-167.077;14.6412;-446.625;-163.026;-110.58;-445.697;-19.632;-109.689;-410.149;-162.401;-249.262;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00145.tif;59.1968;-167.077;14.3887;-447.093;-163.026;-108.673;-446.162;-19.632;-107.785;-411.209;-162.401;-247.509;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00146.tif;59.2577;-167.077;14.1359;-447.553;-163.026;-106.763;-446.618;-19.632;-105.88;-412.262;-162.401;-245.751;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00147.tif;59.3175;-167.077;13.8828;-448.005;-163.026;-104.852;-447.066;-19.632;-103.973;-413.307;-162.401;-243.989;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00148.tif;59.3762;-167.077;13.6295;-448.448;-163.026;-102.939;-447.505;-19.632;-102.064;-414.345;-162.401;-242.223;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00149.tif;59.4339;-167.077;13.3759;-448.883;-163.026;-101.023;-447.937;-19.632;-100.152;-415.375;-162.401;-240.452;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00150.tif;59.4904;-167.077;13.1221;-449.311;-163.026;-99.1065;-448.36;-19.632;-98.2395;-416.398;-162.401;-238.677;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00151.tif;59.5459;-167.077;12.868;-449.73;-163.026;-97.1877;-448.775;-19.632;-96.3248;-417.413;-162.401;-236.897;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00152.tif;59.6003;-167.077;12.6138;-450.14;-163.026;-95.2672;-449.183;-19.632;-94.4084;-418.42;-162.401;-235.114;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00153.tif;59.6536;-167.077;12.3592;-450.543;-163.026;-93.345;-449.581;-19.632;-92.4903;-419.42;-162.401;-233.325;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00154.tif;59.7058;-167.077;12.1045;-450.937;-163.026;-91.4209;-449.972;-19.632;-90.5703;-420.412;-162.401;-231.533;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00155.tif;59.7569;-167.077;11.8495;-451.323;-163.026;-89.4953;-450.355;-19.632;-88.6488;-421.396;-162.401;-229.736;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00156.tif;59.8069;-167.077;11.5944;-451.701;-163.026;-87.5681;-450.729;-19.632;-86.7257;-422.373;-162.401;-227.936;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00157.tif;59.8559;-167.077;11.339;-452.071;-163.026;-85.6392;-451.095;-19.632;-84.801;-423.342;-162.401;-226.131;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00158.tif;59.9037;-167.077;11.0834;-452.432;-163.026;-83.7088;-451.453;-19.632;-82.8748;-424.304;-162.401;-224.322;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00159.tif;59.9505;-167.077;10.8276;-452.785;-163.026;-81.7768;-451.802;-19.632;-80.947;-425.257;-162.401;-222.508;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00160.tif;59.9962;-167.077;10.5716;-453.13;-163.026;-79.8433;-452.144;-19.632;-79.0177;-426.203;-162.401;-220.691;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00161.tif;60.0408;-167.077;10.3154;-453.467;-163.026;-77.9084;-452.477;-19.632;-77.087;-427.141;-162.401;-218.87;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00162.tif;60.0842;-167.077;10.059;-453.796;-163.026;-75.9721;-452.802;-19.632;-75.1549;-428.072;-162.401;-217.045;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00163.tif;60.1266;-167.077;9.80246;-454.116;-163.026;-74.0345;-453.119;-19.632;-73.2216;-428.994;-162.401;-215.215;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00164.tif;60.1679;-167.077;9.54572;-454.428;-163.026;-72.0954;-453.427;-19.632;-71.2867;-429.909;-162.401;-213.382;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00165.tif;60.2081;-167.077;9.28881;-454.731;-163.026;-70.155;-453.727;-19.632;-69.3507;-430.816;-162.401;-211.545;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00166.tif;60.2472;-167.077;9.03174;-455.026;-163.026;-68.2134;-454.019;-19.632;-67.4134;-431.715;-162.401;-209.705;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00167.tif;60.2852;-167.077;8.77448;-455.313;-163.026;-66.2705;-454.303;-19.632;-65.4747;-432.606;-162.401;-207.86;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00168.tif;60.3221;-167.077;8.51708;-455.592;-163.026;-64.3264;-454.578;-19.632;-63.535;-433.489;-162.401;-206.011;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00169.tif;60.3579;-167.077;8.25952;-455.863;-163.026;-62.3812;-454.845;-19.632;-61.594;-434.365;-162.401;-204.159;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00170.tif;60.3926;-167.077;8.00182;-456.125;-163.026;-60.4348;-455.104;-19.632;-59.6521;-435.232;-162.401;-202.303;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00171.tif;60.4262;-167.077;7.74396;-456.379;-163.026;-58.4873;-455.354;-19.632;-57.7089;-436.092;-162.401;-200.444;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00172.tif;60.4587;-167.077;7.48596;-456.624;-163.026;-56.5387;-455.597;-19.632;-55.7647;-436.943;-162.401;-198.58;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00173.tif;60.4901;-167.077;7.22782;-456.861;-163.026;-54.5891;-455.83;-19.632;-53.8195;-437.787;-162.401;-196.714;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00174.tif;60.5204;-167.077;6.96956;-457.09;-163.026;-52.6385;-456.056;-19.632;-51.8733;-438.623;-162.401;-194.843;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00175.tif;60.5496;-167.077;6.71117;-457.311;-163.026;-50.687;-456.273;-19.632;-49.9262;-439.45;-162.401;-192.969;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00176.tif;60.5777;-167.077;6.45265;-457.523;-163.026;-48.7345;-456.482;-19.632;-47.9782;-440.27;-162.401;-191.092;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00177.tif;60.6047;-167.077;6.19402;-457.727;-163.026;-46.7811;-456.683;-19.632;-46.0292;-441.082;-162.401;-189.21;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00178.tif;60.6306;-167.077;5.93527;-457.922;-163.026;-44.8269;-456.875;-19.632;-44.0795;-441.885;-162.401;-187.326;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00179.tif;60.6554;-167.077;5.67642;-458.109;-163.026;-42.8719;-457.059;-19.632;-42.1289;-442.681;-162.401;-185.438;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00180.tif;60.6791;-167.077;5.41746;-458.288;-163.026;-40.9161;-457.235;-19.632;-40.1776;-443.468;-162.401;-183.547;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00181.tif;60.7016;-167.077;5.15841;-458.459;-163.026;-38.9595;-457.402;-19.632;-38.2256;-444.248;-162.401;-181.652;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00182.tif;60.7231;-167.077;4.89926;-458.621;-163.026;-37.0023;-457.561;-19.632;-36.2728;-445.019;-162.401;-179.754;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00183.tif;60.7435;-167.077;4.64002;-458.774;-163.026;-35.0443;-457.712;-19.632;-34.3194;-445.782;-162.401;-177.853;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00184.tif;60.7627;-167.077;4.38069;-458.92;-163.026;-33.0857;-457.854;-19.632;-32.3653;-446.538;-162.401;-175.949;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00185.tif;60.7809;-167.077;4.12129;-459.057;-163.026;-31.1265;-457.988;-19.632;-30.4107;-447.284;-162.401;-174.041;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00186.tif;60.7979;-167.077;3.86182;-459.186;-163.026;-29.1668;-458.114;-19.632;-28.4556;-448.023;-162.401;-172.13;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00187.tif;60.8138;-167.077;3.60226;-459.306;-163.026;-27.2065;-458.231;-19.632;-26.4998;-448.754;-162.401;-170.216;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00188.tif;60.8287;-167.077;3.34266;-459.418;-163.026;-25.2458;-458.34;-19.632;-24.5437;-449.476;-162.401;-168.299;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00189.tif;60.8424;-167.077;3.08298;-459.521;-163.026;-23.2846;-458.441;-19.632;-22.5871;-450.191;-162.401;-166.379;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00190.tif;60.855;-167.077;2.82325;-459.617;-163.026;-21.3228;-458.533;-19.632;-20.63;-450.897;-162.401;-164.456;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00191.tif;60.8665;-167.077;2.56347;-459.703;-163.026;-19.3608;-458.617;-19.632;-18.6726;-451.595;-162.401;-162.53;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00192.tif;60.8769;-167.077;2.30364;-459.782;-163.026;-17.3984;-458.692;-19.632;-16.7148;-452.284;-162.401;-160.601;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00193.tif;60.8861;-167.077;2.04377;-459.852;-163.026;-15.4358;-458.759;-19.632;-14.7568;-452.966;-162.401;-158.669;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00194.tif;60.8943;-167.077;1.78385;-459.914;-163.026;-13.4727;-458.818;-19.632;-12.7984;-453.639;-162.401;-156.734;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00195.tif;60.9014;-167.077;1.52392;-459.967;-163.026;-11.5095;-458.869;-19.632;-10.8399;-454.304;-162.401;-154.796;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00196.tif;60.9073;-167.077;1.26395;-460.012;-163.026;-9.54603;-458.911;-19.632;-8.88115;-454.96;-162.401;-152.856;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00197.tif;60.9121;-167.077;1.00396;-460.049;-163.026;-7.58239;-458.944;-19.632;-6.92222;-455.609;-162.401;-150.912;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00198.tif;60.9159;-167.077;0.74395;-460.077;-163.026;-5.61865;-458.97;-19.632;-4.96319;-456.249;-162.401;-148.966;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00199.tif;60.9185;-167.077;0.483928;-460.096;-163.026;-3.65479;-458.987;-19.632;-3.00407;-456.88;-162.401;-147.017;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00200.tif;60.92;-167.077;0.223895;-460.108;-163.026;-1.69085;-458.995;-19.632;-1.04487;-457.504;-162.401;-145.066;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00201.tif;60.9204;-167.077;-0.0361342;-460.111;-163.026;0.273064;-458.996;-19.632;0.91429;-458.119;-162.401;-143.112;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00202.tif;60.9197;-167.077;-0.296175;-460.106;-163.026;2.23707;-458.988;-19.632;2.87353;-458.725;-162.401;-141.155;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00203.tif;60.9179;-167.077;-0.556208;-460.092;-163.026;4.201;-458.971;-19.632;4.83269;-459.324;-162.401;-139.196;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00204.tif;60.915;-167.077;-0.816229;-460.07;-163.026;6.16486;-458.946;-19.632;6.79175;-459.914;-162.401;-137.234;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00205.tif;60.9109;-167.077;-1.07624;-460.039;-163.026;8.12861;-458.913;-19.632;8.7507;-460.495;-162.401;-135.269;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00206.tif;60.9058;-167.077;-1.33622;-460;-163.026;10.0922;-458.872;-19.632;10.7095;-461.069;-162.401;-133.302;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00207.tif;60.8995;-167.077;-1.59618;-459.953;-163.026;12.0556;-458.822;-19.632;12.668;-461.633;-162.401;-131.333;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00208.tif;60.8921;-167.077;-1.85611;-459.897;-163.026;14.0187;-458.764;-19.632;14.6263;-462.19;-162.401;-129.362;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00209.tif;60.8837;-167.077;-2.11602;-459.833;-163.026;15.9817;-458.697;-19.632;16.5845;-462.738;-162.401;-127.387;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00210.tif;60.8741;-167.077;-2.37587;-459.761;-163.026;17.9443;-458.622;-19.632;18.5422;-463.277;-162.401;-125.411;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00211.tif;60.8634;-167.077;-2.63569;-459.68;-163.026;19.9066;-458.539;-19.632;20.4997;-463.808;-162.401;-123.433;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00212.tif;60.8516;-167.077;-2.89546;-459.591;-163.026;21.8686;-458.447;-19.632;22.4568;-464.331;-162.401;-121.452;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00213.tif;60.8387;-167.077;-3.15518;-459.493;-163.026;23.8302;-458.347;-19.632;24.4134;-464.845;-162.401;-119.469;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00214.tif;60.8247;-167.077;-3.41483;-459.388;-163.026;25.7912;-458.239;-19.632;26.3696;-465.351;-162.401;-117.483;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00215.tif;60.8095;-167.077;-3.67442;-459.273;-163.026;27.7518;-458.122;-19.632;28.3253;-465.848;-162.401;-115.496;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00216.tif;60.7933;-167.077;-3.93396;-459.151;-163.026;29.712;-457.997;-19.632;30.2806;-466.337;-162.401;-113.506;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00217.tif;60.7759;-167.077;-4.19342;-459.02;-163.026;31.6716;-457.863;-19.632;32.2352;-466.817;-162.401;-111.515;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00218.tif;60.7575;-167.077;-4.4528;-458.88;-163.026;33.6306;-457.722;-19.632;34.1893;-467.289;-162.401;-109.521;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00219.tif;60.7379;-167.077;-4.7121;-458.733;-163.026;35.589;-457.571;-19.632;36.1427;-467.752;-162.401;-107.526;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00220.tif;60.7173;-167.077;-4.97132;-458.576;-163.026;37.5468;-457.413;-19.632;38.0956;-468.207;-162.401;-105.528;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00221.tif;60.6955;-167.077;-5.23043;-458.412;-163.026;39.5038;-457.246;-19.632;40.0476;-468.653;-162.401;-103.529;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00222.tif;60.6726;-167.077;-5.48946;-458.239;-163.026;41.4602;-457.071;-19.632;41.999;-469.091;-162.401;-101.527;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00223.tif;60.6486;-167.077;-5.74839;-458.058;-163.026;43.4158;-456.888;-19.632;43.9496;-469.52;-162.401;-99.5241;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00224.tif;60.6235;-167.077;-6.00721;-457.869;-163.026;45.3705;-456.696;-19.632;45.8994;-469.94;-162.401;-97.5191;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00225.tif;60.5973;-167.077;-6.26592;-457.671;-163.026;47.3245;-456.496;-19.632;47.8483;-470.352;-162.401;-95.5123;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00226.tif;60.57;-167.077;-6.52452;-457.465;-163.026;49.2776;-456.287;-19.632;49.7964;-470.756;-162.401;-93.5038;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00227.tif;60.5416;-167.077;-6.78301;-457.25;-163.026;51.2299;-456.071;-19.632;51.7437;-471.15;-162.401;-91.4934;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00228.tif;60.5121;-167.077;-7.04137;-457.027;-163.026;53.1812;-455.846;-19.632;53.6899;-471.537;-162.401;-89.4815;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00229.tif;60.4815;-167.077;-7.29959;-456.796;-163.026;55.1315;-455.612;-19.632;55.6351;-471.914;-162.401;-87.468;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00230.tif;60.4498;-167.077;-7.55769;-456.557;-163.026;57.0808;-455.371;-19.632;57.5794;-472.283;-162.401;-85.4528;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00231.tif;60.417;-167.077;-7.81565;-456.309;-163.026;59.029;-455.121;-19.632;59.5226;-472.644;-162.401;-83.4362;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00232.tif;60.3831;-167.077;-8.07347;-456.053;-163.026;60.9763;-454.863;-19.632;61.4647;-472.996;-162.401;-81.4179;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00233.tif;60.3481;-167.077;-8.33114;-455.788;-163.026;62.9224;-454.596;-19.632;63.4058;-473.339;-162.401;-79.3982;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00234.tif;60.312;-167.077;-8.58865;-455.515;-163.026;64.8673;-454.321;-19.632;65.3456;-473.673;-162.401;-77.3771;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00235.tif;60.2748;-167.077;-8.84602;-455.234;-163.026;66.8111;-454.038;-19.632;67.2843;-473.999;-162.401;-75.3545;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00236.tif;60.2364;-167.077;-9.10321;-454.945;-163.026;68.7536;-453.747;-19.632;69.2217;-474.317;-162.401;-73.3306;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00237.tif;60.197;-167.077;-9.36024;-454.648;-163.026;70.6948;-453.447;-19.632;71.1578;-474.625;-162.401;-71.3053;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00238.tif;60.1566;-167.077;-9.61711;-454.342;-163.026;72.6349;-453.139;-19.632;73.0927;-474.925;-162.401;-69.2787;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00239.tif;60.1149;-167.077;-9.87379;-454.027;-163.026;74.5735;-452.823;-19.632;75.0262;-475.217;-162.401;-67.251;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00240.tif;60.0723;-167.077;-10.1303;-453.705;-163.026;76.5109;-452.499;-19.632;76.9585;-475.5;-162.401;-65.2218;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00241.tif;60.0285;-167.077;-10.3866;-453.374;-163.026;78.4468;-452.166;-19.632;78.8892;-475.774;-162.401;-63.1916;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00242.tif;59.9836;-167.077;-10.6428;-453.035;-163.026;80.3813;-451.825;-19.632;80.8185;-476.039;-162.401;-61.1602;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00243.tif;59.9376;-167.077;-10.8987;-452.688;-163.026;82.3143;-451.476;-19.632;82.7464;-476.296;-162.401;-59.1278;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00244.tif;59.8905;-167.077;-11.1544;-452.333;-163.026;84.2459;-451.119;-19.632;84.6728;-476.544;-162.401;-57.0941;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00245.tif;59.8424;-167.077;-11.41;-451.969;-163.026;86.1758;-450.754;-19.632;86.5976;-476.783;-162.401;-55.0595;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00246.tif;59.7931;-167.077;-11.6653;-451.597;-163.026;88.1043;-450.38;-19.632;88.5208;-477.014;-162.401;-53.0238;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00247.tif;59.7428;-167.077;-11.9204;-451.217;-163.026;90.031;-449.998;-19.632;90.4424;-477.236;-162.401;-50.9873;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00248.tif;59.6914;-167.077;-12.1753;-450.828;-163.026;91.9563;-449.608;-19.632;92.3624;-477.449;-162.401;-48.9498;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00249.tif;59.6388;-167.077;-12.43;-450.432;-163.026;93.8798;-449.209;-19.632;94.2807;-477.654;-162.401;-46.9113;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00250.tif;59.5853;-167.077;-12.6845;-450.027;-163.026;95.8015;-448.803;-19.632;96.1972;-477.85;-162.401;-44.8721;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00251.tif;59.5306;-167.077;-12.9387;-449.614;-163.026;97.7216;-448.388;-19.632;98.1121;-478.037;-162.401;-42.8319;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00252.tif;59.4748;-167.077;-13.1927;-449.193;-163.026;99.6399;-447.965;-19.632;100.025;-478.215;-162.401;-40.7911;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00253.tif;59.418;-167.077;-13.4464;-448.763;-163.026;101.556;-447.534;-19.632;101.936;-478.385;-162.401;-38.7495;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00254.tif;59.36;-167.077;-13.6999;-448.326;-163.026;103.471;-447.095;-19.632;103.846;-478.546;-162.401;-36.7073;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00255.tif;59.301;-167.077;-13.9532;-447.88;-163.026;105.384;-446.648;-19.632;105.753;-478.698;-162.401;-34.6642;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00256.tif;59.2409;-167.077;-14.2062;-447.426;-163.026;107.294;-446.192;-19.632;107.659;-478.842;-162.401;-32.6206;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00257.tif;59.1797;-167.077;-14.4589;-446.964;-163.026;109.203;-445.729;-19.632;109.562;-478.977;-162.401;-30.5764;
