name;;source;;;Imager Center;;;Imager Top;;;Imager Right;;;
;x;y;z;x;y;z;x;y;z;x;y;z
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00808.tif;-94.4465;-245.618;-389.583;107.78;-238.888;444.582;108.294;-23.4964;442.719;-101.527;-237.948;495.444;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00809.tif;-96.0616;-245.618;-389.188;109.623;-238.888;444.131;110.13;-23.4964;442.266;-99.471;-237.948;495.861;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00810.tif;-97.6678;-245.618;-388.788;111.456;-238.888;443.674;111.955;-23.4964;441.808;-97.4226;-237.948;496.267;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00811.tif;-99.3447;-245.618;-388.363;113.369;-238.888;443.189;113.861;-23.4964;441.32;-95.2802;-237.948;496.683;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00812.tif;-100.966;-245.618;-387.944;115.22;-238.888;442.712;115.703;-23.4964;440.841;-93.2046;-237.948;497.077;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00813.tif;-102.544;-245.618;-387.53;117.021;-238.888;442.239;117.496;-23.4964;440.366;-91.1808;-237.948;497.452;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00814.tif;-104.174;-245.618;-387.095;118.88;-238.888;441.743;119.348;-23.4964;439.868;-89.0871;-237.948;497.831;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00815.tif;-105.793;-245.618;-386.656;120.728;-238.888;441.241;121.188;-23.4964;439.365;-87.0024;-237.948;498.2;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00816.tif;-107.408;-245.618;-386.211;122.571;-238.888;440.733;123.023;-23.4964;438.855;-84.9202;-237.948;498.559;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00817.tif;-109.047;-245.618;-385.751;124.442;-238.888;440.209;124.886;-23.4964;438.328;-82.8017;-237.948;498.915;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00818.tif;-110.658;-245.618;-385.292;126.28;-238.888;439.685;126.716;-23.4964;437.802;-80.7167;-237.948;499.257;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00819.tif;-112.224;-245.618;-384.839;128.067;-238.888;439.168;128.495;-23.4964;437.284;-78.6858;-237.948;499.581;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00820.tif;-113.843;-245.618;-384.363;129.914;-238.888;438.625;130.335;-23.4964;436.739;-76.5817;-237.948;499.908;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00821.tif;-115.451;-245.618;-383.883;131.749;-238.888;438.077;132.162;-23.4964;436.189;-74.4885;-237.948;500.224;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00822.tif;-117.054;-245.618;-383.397;133.579;-238.888;437.523;133.984;-23.4964;435.633;-72.3972;-237.948;500.531;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00823.tif;-118.655;-245.618;-382.905;135.406;-238.888;436.96;135.803;-23.4964;435.069;-70.3048;-237.948;500.829;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00824.tif;-120.298;-245.618;-382.392;137.281;-238.888;436.375;137.67;-23.4964;434.482;-68.1541;-237.948;501.126;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00825.tif;-121.818;-245.618;-381.91;139.015;-238.888;435.826;139.396;-23.4964;433.931;-66.1609;-237.948;501.393;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00826.tif;-123.441;-245.618;-381.389;140.867;-238.888;435.231;141.24;-23.4964;433.335;-64.0283;-237.948;501.67;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00827.tif;-125.062;-245.618;-380.86;142.717;-238.888;434.628;143.082;-23.4964;432.73;-61.8938;-237.948;501.938;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00828.tif;-126.627;-245.618;-380.343;144.503;-238.888;434.037;144.861;-23.4964;432.138;-59.8289;-237.948;502.188;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00829.tif;-128.24;-245.618;-379.802;146.344;-238.888;433.42;146.694;-23.4964;431.519;-57.6968;-237.948;502.438;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00830.tif;-129.796;-245.618;-379.273;148.12;-238.888;432.816;148.462;-23.4964;430.914;-55.6364;-237.948;502.67;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00831.tif;-131.351;-245.618;-378.737;149.894;-238.888;432.205;150.228;-23.4964;430.302;-53.5738;-237.948;502.894;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00832.tif;-132.964;-245.618;-378.174;151.735;-238.888;431.562;152.06;-23.4964;429.658;-51.4306;-237.948;503.118;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00833.tif;-134.569;-245.618;-377.606;153.566;-238.888;430.914;153.884;-23.4964;429.008;-49.2933;-237.948;503.332;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00834.tif;-136.12;-245.618;-377.05;155.336;-238.888;430.279;155.646;-23.4964;428.372;-47.2239;-237.948;503.53;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00835.tif;-137.677;-245.618;-376.484;157.114;-238.888;429.633;157.415;-23.4964;427.725;-45.1417;-237.948;503.721;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00836.tif;-139.249;-245.618;-375.905;158.907;-238.888;428.973;159.201;-23.4964;427.063;-43.0372;-237.948;503.905;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00837.tif;-140.834;-245.618;-375.314;160.716;-238.888;428.299;161.001;-23.4964;426.388;-40.9105;-237.948;504.082;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00838.tif;-142.4;-245.618;-374.723;162.503;-238.888;427.624;162.781;-23.4964;425.711;-38.8045;-237.948;504.249;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00839.tif;-143.991;-245.618;-374.115;164.318;-238.888;426.93;164.588;-23.4964;425.016;-36.6625;-237.948;504.409;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00840.tif;-145.527;-245.618;-373.52;166.072;-238.888;426.251;166.333;-23.4964;424.336;-34.589;-237.948;504.555;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00841.tif;-147.07;-245.618;-372.915;167.832;-238.888;425.56;168.086;-23.4964;423.645;-32.5029;-237.948;504.694;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00842.tif;-148.639;-245.618;-372.292;169.622;-238.888;424.85;169.868;-23.4964;422.933;-30.3778;-237.948;504.826;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00843.tif;-150.169;-245.618;-371.678;171.369;-238.888;424.149;171.607;-23.4964;422.231;-28.3005;-237.948;504.947;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00844.tif;-151.747;-245.618;-371.036;173.17;-238.888;423.416;173.4;-23.4964;421.498;-26.154;-237.948;505.063;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00845.tif;-153.322;-245.618;-370.388;174.967;-238.888;422.677;175.188;-23.4964;420.758;-24.009;-237.948;505.169;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00846.tif;-154.827;-245.618;-369.762;176.684;-238.888;421.962;176.898;-23.4964;420.042;-21.9544;-237.948;505.263;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00847.tif;-156.37;-245.618;-369.112;178.445;-238.888;421.22;178.651;-23.4964;419.299;-19.8435;-237.948;505.35;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00848.tif;-157.949;-245.618;-368.439;180.247;-238.888;420.452;180.445;-23.4964;418.53;-17.6796;-237.948;505.43;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00849.tif;-159.464;-245.618;-367.786;181.976;-238.888;419.707;182.166;-23.4964;417.784;-15.5993;-237.948;505.499;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00850.tif;-161;-245.618;-367.116;183.729;-238.888;418.943;183.91;-23.4964;417.019;-13.4862;-237.948;505.56;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00851.tif;-162.575;-245.618;-366.421;185.526;-238.888;418.15;185.699;-23.4964;416.226;-11.3157;-237.948;505.613;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00852.tif;-164.046;-245.618;-365.765;187.205;-238.888;417.401;187.37;-23.4964;415.476;-9.28382;-237.948;505.654;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00853.tif;-165.591;-245.618;-365.068;188.968;-238.888;416.606;189.126;-23.4964;414.68;-7.14488;-237.948;505.689;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00854.tif;-167.134;-245.618;-364.364;190.729;-238.888;415.803;190.878;-23.4964;413.876;-5.00616;-237.948;505.715;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00855.tif;-168.632;-245.618;-363.673;192.438;-238.888;415.014;192.579;-23.4964;413.087;-2.92513;-237.948;505.731;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00856.tif;-170.151;-245.618;-362.965;194.171;-238.888;414.206;194.305;-23.4964;412.279;-0.810963;-237.948;505.739;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00857.tif;-171.69;-245.618;-362.24;195.928;-238.888;413.378;196.053;-23.4964;411.45;1.33574;-237.948;505.738;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00858.tif;-173.161;-245.618;-361.539;197.607;-238.888;412.578;197.724;-23.4964;410.65;3.39206;-237.948;505.728;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00859.tif;-174.655;-245.618;-360.819;199.312;-238.888;411.757;199.421;-23.4964;409.828;5.48388;-237.948;505.71;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00860.tif;-176.215;-245.618;-360.06;201.092;-238.888;410.891;201.193;-23.4965;408.961;7.67293;-237.948;505.681;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00861.tif;-177.695;-245.618;-359.332;202.78;-238.888;410.06;202.873;-23.4964;408.13;9.75251;-237.948;505.645;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00862.tif;-179.194;-245.618;-358.587;204.492;-238.888;409.209;204.577;-23.4964;407.279;11.8652;-237.948;505.6;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00863.tif;-180.732;-245.618;-357.814;206.247;-238.888;408.328;206.323;-23.4964;406.397;14.0354;-237.948;505.545;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00864.tif;-182.154;-245.618;-357.093;207.869;-238.888;407.504;207.938;-23.4964;405.573;16.0459;-237.948;505.485;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00865.tif;-183.673;-245.618;-356.313;209.603;-238.888;406.615;209.664;-23.4964;404.684;18.1989;-237.948;505.412;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00866.tif;-185.184;-245.618;-355.53;211.327;-238.888;405.722;211.38;-23.4964;403.79;20.3445;-237.948;505.33;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00867.tif;-186.645;-245.618;-354.766;212.994;-238.888;404.849;213.038;-23.4964;402.918;22.4222;-237.948;505.242;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00868.tif;-188.149;-245.618;-353.97;214.711;-238.888;403.941;214.747;-23.4964;402.009;24.567;-237.948;505.143;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00869.tif;-189.586;-245.618;-353.203;216.351;-238.888;403.065;216.379;-23.4964;401.133;26.6202;-237.948;505.038;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00870.tif;-191.073;-245.618;-352.401;218.047;-238.888;402.15;218.067;-23.4964;400.218;28.7474;-237.948;504.922;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00871.tif;-192.546;-245.618;-351.598;219.728;-238.888;401.234;219.74;-23.4964;399.302;30.8604;-237.948;504.797;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00872.tif;-194.037;-245.618;-350.777;221.43;-238.888;400.297;221.434;-23.4964;398.365;33.004;-237.948;504.662;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00873.tif;-195.478;-245.618;-349.976;223.074;-238.888;399.384;223.07;-23.4964;397.451;35.0783;-237.948;504.522;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00874.tif;-196.923;-245.618;-349.165;224.723;-238.888;398.458;224.711;-23.4965;396.526;37.1636;-237.948;504.372;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00875.tif;-198.416;-245.618;-348.319;226.427;-238.888;397.492;226.407;-23.4964;395.56;39.3235;-237.948;504.208;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00876.tif;-199.845;-245.618;-347.501;228.057;-238.888;396.559;228.029;-23.4964;394.627;41.393;-237.948;504.043;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00877.tif;-201.298;-245.618;-346.662;229.716;-238.888;395.601;229.679;-23.4964;393.669;43.5028;-237.948;503.865;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00878.tif;-202.768;-245.618;-345.804;231.393;-238.888;394.622;231.349;-23.4964;392.69;45.6422;-237.948;503.676;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00879.tif;-204.213;-245.618;-344.953;233.042;-238.888;393.651;232.989;-23.4964;391.719;47.7483;-237.948;503.48;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00880.tif;-205.63;-245.618;-344.109;234.659;-238.888;392.688;234.599;-23.4964;390.757;49.8194;-237.948;503.28;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00881.tif;-207.084;-245.618;-343.237;236.318;-238.888;391.692;236.25;-23.4964;389.761;51.9476;-237.948;503.065;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00882.tif;-208.494;-245.618;-342.382;237.928;-238.888;390.717;237.851;-23.4964;388.786;54.0171;-237.948;502.847;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00883.tif;-209.924;-245.618;-341.507;239.559;-238.888;389.719;239.475;-23.4964;387.788;56.1187;-237.948;502.616;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00884.tif;-211.388;-245.618;-340.603;241.23;-238.888;388.687;241.137;-23.4964;386.757;58.276;-237.948;502.371;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00885.tif;-212.792;-245.618;-339.727;242.833;-238.888;387.687;242.732;-23.4964;385.758;60.35;-237.948;502.126;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00886.tif;-214.173;-245.618;-338.858;244.408;-238.888;386.696;244.3;-23.4964;384.767;62.3924;-237.948;501.876;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00887.tif;-215.621;-245.618;-337.939;246.061;-238.888;385.647;245.944;-23.4964;383.718;64.5398;-237.948;501.605;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00888.tif;-217.01;-245.618;-337.048;247.646;-238.888;384.631;247.521;-23.4964;382.702;66.6034;-237.948;501.335;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00889.tif;-218.417;-245.618;-336.138;249.252;-238.888;383.592;249.119;-23.4964;381.664;68.6983;-237.948;501.052;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00890.tif;-219.858;-245.618;-335.198;250.896;-238.888;382.518;250.755;-23.4964;380.591;70.8491;-237.948;500.752;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00891.tif;-221.24;-245.618;-334.287;252.474;-238.888;381.479;252.324;-23.4964;379.553;72.916;-237.948;500.456;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00892.tif;-222.615;-245.618;-333.373;254.043;-238.888;380.436;253.886;-23.4964;378.51;74.9768;-237.948;500.151;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00893.tif;-223.996;-245.618;-332.447;255.618;-238.888;379.379;255.453;-23.4964;377.454;77.0505;-237.948;499.836;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00894.tif;-225.39;-245.618;-331.504;257.208;-238.888;378.303;257.035;-23.4964;376.378;79.1477;-237.948;499.508;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00895.tif;-226.772;-245.618;-330.559;258.787;-238.888;377.225;258.605;-23.4964;375.301;81.2338;-237.948;499.173;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00896.tif;-228.174;-245.618;-329.593;260.386;-238.888;376.123;260.196;-23.4965;374.2;83.3522;-237.948;498.824;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00897.tif;-229.549;-245.618;-328.637;261.955;-238.888;375.032;261.758;-23.4964;373.109;85.436;-237.948;498.471;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00898.tif;-230.898;-245.618;-327.69;263.495;-238.888;373.952;263.29;-23.4964;372.03;87.4845;-237.948;498.115;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00899.tif;-232.248;-245.618;-326.735;265.035;-238.888;372.861;264.822;-23.4964;370.941;89.5388;-237.948;497.75;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00900.tif;-233.65;-245.618;-325.734;266.635;-238.888;371.719;266.413;-23.4964;369.8;91.6766;-237.948;497.361;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00901.tif;-234.99;-245.618;-324.769;268.164;-238.888;370.618;267.934;-23.4964;368.699;93.7244;-237.948;496.979;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00902.tif;-236.361;-245.618;-323.772;269.729;-238.888;369.48;269.492;-23.4964;367.562;95.826;-237.948;496.578;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00903.tif;-237.689;-245.618;-322.799;271.244;-238.888;368.369;270.999;-23.4964;366.453;97.8642;-237.948;496.18;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00904.tif;-239.038;-245.618;-321.801;272.784;-238.888;367.231;272.53;-23.4964;365.315;99.9402;-237.948;495.767;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00905.tif;-240.357;-245.618;-320.817;274.289;-238.888;366.108;274.028;-23.4964;364.193;101.975;-237.948;495.352;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00906.tif;-241.706;-245.618;-319.802;275.828;-238.888;364.95;275.559;-23.4964;363.036;104.06;-237.948;494.918;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00907.tif;-243.053;-245.618;-318.78;277.365;-238.888;363.783;277.088;-23.4964;361.871;106.146;-237.948;494.475;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00908.tif;-244.36;-245.618;-317.779;278.857;-238.888;362.641;278.572;-23.4964;360.729;108.176;-237.948;494.035;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00909.tif;-245.708;-245.618;-316.737;280.395;-238.888;361.452;280.102;-23.4964;359.542;110.275;-237.948;493.571;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00910.tif;-247.029;-245.618;-315.708;281.903;-238.888;360.278;281.602;-23.4964;358.369;112.336;-237.948;493.106;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00911.tif;-248.342;-245.618;-314.677;283.401;-238.888;359.1;283.092;-23.4964;357.193;114.389;-237.948;492.633;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00912.tif;-249.694;-245.618;-313.605;284.944;-238.888;357.877;284.626;-23.4964;355.971;116.508;-237.948;492.137;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00913.tif;-251.011;-245.618;-312.551;286.447;-238.888;356.675;286.122;-23.4964;354.771;118.578;-237.948;491.642;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00914.tif;-252.276;-245.618;-311.531;287.891;-238.888;355.511;287.558;-23.4964;353.608;120.57;-237.948;491.157;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00915.tif;-253.614;-245.618;-310.443;289.418;-238.888;354.269;289.076;-23.4964;352.367;122.682;-237.948;490.634;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00916.tif;-254.913;-245.618;-309.378;290.9;-238.888;353.053;290.55;-23.4964;351.153;124.736;-237.948;490.116;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00917.tif;-256.173;-245.618;-308.335;292.338;-238.888;351.864;291.981;-23.4964;349.965;126.735;-237.948;489.603;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00918.tif;-257.476;-245.618;-307.248;293.824;-238.888;350.623;293.459;-23.4964;348.726;128.806;-237.948;489.062;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00919.tif;-258.742;-245.618;-306.182;295.27;-238.888;349.407;294.897;-23.4964;347.511;130.825;-237.948;488.526;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00920.tif;-260.034;-245.618;-305.086;296.744;-238.888;348.156;296.363;-23.4964;346.261;132.888;-237.948;487.968;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00921.tif;-261.292;-245.618;-304.009;298.179;-238.888;346.927;297.79;-23.4964;345.035;134.902;-237.948;487.416;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00922.tif;-262.531;-245.618;-302.94;299.593;-238.888;345.707;299.196;-23.4964;343.816;136.891;-237.948;486.861;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00923.tif;-263.802;-245.618;-301.833;301.044;-238.888;344.444;300.64;-23.4964;342.555;138.937;-237.948;486.281;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00924.tif;-265.063;-245.618;-300.727;302.483;-238.888;343.181;302.071;-23.4964;341.293;140.971;-237.948;485.695;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00925.tif;-266.311;-245.618;-299.622;303.907;-238.888;341.921;303.487;-23.4964;340.034;142.989;-237.948;485.105;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00926.tif;-267.542;-245.618;-298.523;305.312;-238.888;340.667;304.884;-23.4964;338.782;144.985;-237.948;484.512;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00927.tif;-268.829;-245.618;-297.365;306.78;-238.888;339.345;306.344;-23.4964;337.463;147.075;-237.948;483.882;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00928.tif;-270.049;-245.618;-296.258;308.173;-238.888;338.081;307.729;-23.4964;336.201;149.064;-237.948;483.273;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00929.tif;-271.284;-245.618;-295.127;309.582;-238.888;336.791;309.131;-23.4964;334.912;151.081;-237.948;482.646;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00930.tif;-272.535;-245.618;-293.973;311.009;-238.888;335.474;310.549;-23.4964;333.597;153.128;-237.948;482;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00931.tif;-273.76;-245.618;-292.832;312.408;-238.888;334.172;311.94;-23.4964;332.297;155.141;-237.948;481.356;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00932.tif;-274.979;-245.618;-291.687;313.799;-238.888;332.866;313.324;-23.4964;330.993;157.147;-237.948;480.705;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00933.tif;-276.157;-245.618;-290.573;315.142;-238.888;331.594;314.66;-23.4964;329.723;159.09;-237.948;480.066;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00934.tif;-277.389;-245.618;-289.397;316.549;-238.888;330.252;316.058;-23.4964;328.383;161.128;-237.948;479.385;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00935.tif;-278.576;-245.618;-288.255;317.903;-238.888;328.948;317.405;-23.4964;327.081;163.097;-237.948;478.719;
